CDH3	0.0520555533290728
PDCD6	0.135883402040438
GNE	0.0646178110323053
ZNF587B	0.0552772452447071
TOM1L1	0.0793349735078542
LOC100507577	0.0685649586678261
ABCC5	0.458592400328152
DPP3	0.0896746875983664
ATP9A	0.116931890041375
CDH11	0.0936768395654079
TSPAN5	0.127824546919343
TSPAN1	0.054680137406737
PPIF	0.0771028733509501
ARL4C	0.0722041343278643
RASGRP1	0.0921181867209606
OPTN	0.0528313337515945
NAMPT	0.0764326066451564
AKAP9	0.066966067127554
LHFP	0.0477724506645259
MPHOSPH6	0.0524086916273245
DHRS2	0.0841640412480094
TRIB1	0.0955575767483486
LRRC17	0.0597146369324971
SLC35B1	0.0583505481974834
CALCOCO2	0.0562699894963971
HRSP12	0.0731491600879704
SPRY1	0.0566367276114829
IRX5	0.0674024663830719
EFS	0.0539342141184619
CCNO	0.0935693727524514
CDKN3	0.16456898180191
TRIM22	0.0731507014436224
ABCA8	0.0598028891253545
HMG20B	0.120553259050125
KLF2	0.0522323921047961
CITED2	0.0771328644080378
TUBB3	0.0830223233025204
BTN3A3	0.105374378281856
SYCP2	0.0700558180306474
NDRG1	0.0662771243265249
MYL9	0.0645350024306295
NDC80	0.0879190510523253
WFDC2	0.0830885912416918
BASP1	0.0717924738623415
SPON2	0.0952370880502502
CD52	0.0542673770509832
IFI30	0.0733579809900171
VAV3	0.068923785914894
TACC3	0.0860627039565352
COG5	0.0580933095975041
CEACAM5	0.0959855899301778
UNC13B	0.066000550374222
CEBPA	0.0580243286972906
SEMA3C	0.0766589743851177
APPBP2	0.119823294457564
FBLN5	0.069809242891237
CEBPD	0.100177937335174
PITRM1	0.0582256412627666
RNASEH2A	0.0538657866454971
UBD	0.0919088074839129
CEBPG	0.0545790227721263
AGR2	0.042266777149337
SLC19A2	0.15075511231036
IFI44	0.0551453318971514
CXCL13	0.133996961991383
TACC2	0.0899223392530944
DNPH1	0.0512904062841465
ST6GALNAC2	0.0746139744597901
TXNIP	0.278953059658629
CENPF	0.137985545000848
RAD51AP1	0.142567163036395
SPHAR	0.0896268391948646
SCGB1D2	0.0696451423594151
RAI2	0.112297298761175
CTSC	0.0931200798825742
NES	0.0484798956310356
PLK2	0.0719510835801925
IQGAP2	0.0660616824464082
ZNF268	0.0507363370409714
CLPX	0.0648780616725363
HCP5	0.0597578803842525
ME3	0.101509150378255
MRPS30	0.0518099223004329
MAGED2	0.064820110210038
SMPDL3A	0.047975494605306
RALBP1	0.0876559347775902
AP3M2	0.0801201055934724
BTG3	0.0609367382193635
SERINC3	0.0681760818322838
PNRC1	0.133855490195067
TMED2	0.084355945777603
MLLT11	0.116523625313013
IFI44L	0.0891857280722091
RAB40B	0.095233892045372
ADIRF	0.0759252550400507
GLIPR1	0.0638673039714605
TLK2	0.0509166028697531
TMSB15A	0.0832295658166206
RBPMS	0.0558609066955375
RAB31	0.0539096265081069
B3GNT1	0.0844920086015929
WWP1	0.0841596906819411
UBE2C	0.108378204568266
PRSS23	0.0750989716708632
BTN3A2	0.1407869494259
CDC42EP1	0.0507963776317819
TBC1D8	0.120257034508308
PKIG	0.145052850880864
PLA2G16	0.171223562108622
CHI3L1	0.0598121103760239
ERLIN2	0.058454949747394
PSIP1	0.0585949550328683
POLI	0.0563050710741134
PROSC	0.0869516223854762
DUSP10	0.0828712667957846
GALNT6	0.0648385898404158
CHN1	0.110770446522474
PADI2	0.108514024627909
PRKCDBP	0.0597897699057471
TP53TG1	0.0875245911607819
FILIP1L	0.0891302310449792
SNF8	0.0628835548775402
MGAT4B	0.051520092097376
PNKP	0.0641943761992722
VSIG4	0.0632046019282727
MGLL	0.0975329701398258
OSBPL1A	0.0918814219629048
OSBPL8	0.0682777807545756
OSBPL10	0.0673373441118882
C1QTNF3	0.0914282574101533
CKB	0.0803903586838191
CISH	0.0706495996767
OSR2	0.168555336493364
KLHDC3	0.0567061950898181
CKS2	0.0659196461912076
FAM129A	0.0638820253493359
CLU	0.0850346910978326
SERPINA3	0.0795745558599702
ADD3	0.102557451849723
CLNS1A	0.0646364346924782
PLIN2	0.0537307215460624
CANT1	0.045623002667586
ADH1B	0.0503204514536323
MFSD12	0.0599507051793035
CNN3	0.0728340281714149
COL1A1	0.0611527382720422
COL4A2	0.0742076408061162
COL4A5	0.0701544839439652
COL5A1	0.171338928125133
COL6A2	0.057577133240031
COL8A2	0.0554252597832708
COL10A1	0.164289308542653
COL11A1	0.26164374516176
COL15A1	0.0727702446576226
COL16A1	0.0558327025712392
COMP	0.0617989792707419
LRRC15	0.0742107438701127
SLC31A2	0.0871191978559469
ADM	0.100365087668037
COX7A1	0.0607666093047599
CP	0.0717810316427669
CPB1	0.102545282561524
CPE	0.0869134275408625
CRABP1	0.0386275862083108
CRABP2	0.0609886181055033
CRAT	0.0533850942532262
CRIP1	0.0496884890957294
CRIP2	0.0593037529304481
CRYAB	0.0441892701114
CSF1R	0.0441797979378777
CSK	0.0719306150799935
VCAN	0.0720635506905791
CSRP2	0.0578043842734407
CST3	0.0847835896322696
WIPF2	0.0611837063887401
CSTA	0.0601068295486191
