CDH3	0.0471622810959889
PDCD6	0.124162318901429
GNE	0.0648132029274024
ZNF587B	0.0611455426085866
TOM1L1	0.0845140357996357
LOC100507577	0.0652574833378562
ABCC5	0.438149864046154
DPP3	0.115733373514202
ATP9A	0.118507448522483
CDH11	0.0904554844710393
TSPAN5	0.128052783787001
TSPAN1	0.0541318737094326
PPIF	0.08501576536543
ARL4C	0.0686582062825807
RASGRP1	0.0839278075385622
OPTN	0.0482552084171912
NAMPT	0.0877389533298186
AKAP9	0.0584075633574517
LHFP	0.0535246395157785
MPHOSPH6	0.0483877938640727
DHRS2	0.0758404210009925
TRIB1	0.0921629973355907
LRRC17	0.0701791267448323
SLC35B1	0.0643381590984276
CALCOCO2	0.055003666531566
HRSP12	0.0754154454307339
SPRY1	0.0465696442631133
IRX5	0.0668306515401223
EFS	0.0546337178012943
CCNO	0.0839725042049969
CDKN3	0.158440294484749
TRIM22	0.0723716013055954
ABCA8	0.0634210911775181
HMG20B	0.110771013438741
KLF2	0.053426250739825
CITED2	0.063991454667143
TUBB3	0.0851394299733283
BTN3A3	0.0958388813475469
SYCP2	0.0645351863380735
NDRG1	0.0670028688664019
MYL9	0.081146610964472
NDC80	0.0858924457404274
WFDC2	0.0796032039170827
BASP1	0.0689959071311028
SPON2	0.0812450603278737
CD52	0.0481743496492906
IFI30	0.0716275839176581
VAV3	0.0605627228992364
TACC3	0.0816715474905114
COG5	0.0588285181168566
CEACAM5	0.0868904512278992
UNC13B	0.0599710305791055
CEBPA	0.0640319952355451
SEMA3C	0.0691682444450646
APPBP2	0.111592494014956
FBLN5	0.0749341542893991
CEBPD	0.0991045754148132
PITRM1	0.0641073947555637
RNASEH2A	0.0582307452302981
UBD	0.0963445750698848
CEBPG	0.0474306200843766
AGR2	0.0389870221475559
SLC19A2	0.150717824357861
IFI44	0.048953572489348
CXCL13	0.142749962572477
TACC2	0.0960318584964859
DNPH1	0.0534960498094326
ST6GALNAC2	0.06489588741932
TXNIP	0.27263214794903
CENPF	0.131658938880121
RAD51AP1	0.158090358612416
SPHAR	0.0982554416541663
SCGB1D2	0.0696020500785765
RAI2	0.112770096479218
CTSC	0.091642177729366
NES	0.0503390995295511
PLK2	0.0737229324072665
IQGAP2	0.0788638456208107
ZNF268	0.0567177549538973
CLPX	0.0560980372204753
HCP5	0.0543158741790062
ME3	0.109393554680941
MRPS30	0.0569718965292939
MAGED2	0.0560007132888647
SMPDL3A	0.0471862155176253
RALBP1	0.0956982926404182
AP3M2	0.0853940250966181
BTG3	0.0633714912531623
SERINC3	0.0692318643075563
PNRC1	0.13270007183872
TMED2	0.077465865582694
MLLT11	0.111072329067758
IFI44L	0.0798575725082289
RAB40B	0.0945449790891731
ADIRF	0.0749300834883112
GLIPR1	0.0699055200025729
TLK2	0.0504868409591648
TMSB15A	0.0840434577238929
RBPMS	0.0532969849310066
RAB31	0.0655926375819928
B3GNT1	0.0795535378561422
WWP1	0.0796181861024662
UBE2C	0.112954346452119
PRSS23	0.085424265323868
BTN3A2	0.160772149801473
